series,author,gender,author_pos,release_year,character_pos,maincharacter_name
Band 319,Conrad Shepherd,male,a1,1967.0,C6,Ruor
Band 32,Clark Darlton,male,a1,1962.0,C1,Perry Rhodan
Band 32,Clark Darlton,male,a1,1962.0,C2,Reginald Bull
Band 32,Clark Darlton,male,a1,1962.0,C3,Topthor
Band 32,Clark Darlton,male,a1,1962.0,C4,Grogham
Band 32,Clark Darlton,male,a1,1962.0,C5,„Er“ oder „Es“
Band 32,Clark Darlton,male,a1,1962.0,C6,Kadett Redkens
Band 320,Clark Darlton,male,a1,1967.0,C1,Perry Rhodan
Band 320,Clark Darlton,male,a1,1967.0,C2,Gucky
Band 320,Clark Darlton,male,a1,1967.0,C3,Jumpy
Band 320,Clark Darlton,male,a1,1967.0,C4,Roi Danton
Band 320,Clark Darlton,male,a1,1967.0,C5,Oro Masut
Band 320,Clark Darlton,male,a1,1967.0,C6,Captain Reinke
Band 321,H. G. Ewers,male,a1,1967.0,C1,Perry Rhodan
Band 321,H. G. Ewers,male,a1,1967.0,C2,Roi Danton
Band 321,H. G. Ewers,male,a1,1967.0,C3,Major Cyclone Metax
Band 321,H. G. Ewers,male,a1,1967.0,C4,Johosh Wassermann
Band 321,H. G. Ewers,male,a1,1967.0,C5,Ali Abas
Band 321,H. G. Ewers,male,a1,1967.0,C6,Mana Maraun
Band 322,William Voltz,male,a1,1967.0,C1,Perry Rhodan
Band 322,William Voltz,male,a1,1967.0,C2,Tro Khon
Band 322,William Voltz,male,a1,1967.0,C3,Der Dolan
Band 322,William Voltz,male,a1,1967.0,C4,Major Daveen Reis
Band 322,William Voltz,male,a1,1967.0,C5,Captain Camaron Olek
Band 322,William Voltz,male,a1,1967.0,C6,Leutnant Zabrok
Band 323,William Voltz,male,a1,1967.0,C1,Perry Rhodan
Band 323,William Voltz,male,a1,1967.0,C2,Roi Danton
Band 323,William Voltz,male,a1,1967.0,C3,Atlan
Band 323,William Voltz,male,a1,1967.0,C4,Icho Tolot
Band 323,William Voltz,male,a1,1967.0,C5,Fancan Teik
Band 323,William Voltz,male,a1,1967.0,C6,General Ems Kastori
Band 324,Clark Darlton,male,a1,1967.0,C1,Perry Rhodan
Band 324,Clark Darlton,male,a1,1967.0,C2,Gucky
Band 324,Clark Darlton,male,a1,1967.0,C3,Tro Khon
Band 324,Clark Darlton,male,a1,1967.0,C4,Der Bleep
Band 324,Clark Darlton,male,a1,1967.0,C5,Fellmer Lloyd
Band 324,Clark Darlton,male,a1,1967.0,C6,Tronar und Rakal Woolver
Band 325,Kurt Mahr,male,a1,1967.0,C1,Perry Rhodan
Band 325,Kurt Mahr,male,a1,1967.0,C2,Atlan
Band 325,Kurt Mahr,male,a1,1967.0,C3,Icho Tolot
Band 325,Kurt Mahr,male,a1,1967.0,C4,"Fancan Teik, »Opa«, »Inka«, »Charlie«"
Band 325,Kurt Mahr,male,a1,1967.0,C5,Roi Danton
Band 326,Clark Darlton,male,a1,1967.0,C1,Perry Rhodan
Band 326,Clark Darlton,male,a1,1967.0,C2,Icho Tolot
Band 326,Clark Darlton,male,a1,1967.0,C3,Fancan Teik
Band 326,Clark Darlton,male,a1,1967.0,C4,Tro Khon
Band 326,Clark Darlton,male,a1,1967.0,C5,Aser Khin
Band 326,Clark Darlton,male,a1,1967.0,C6,Rels Kor
Band 327,K. H. Scheer,male,a1,1967.0,C1,Perry Rhodan
Band 327,K. H. Scheer,male,a1,1967.0,C2,Atlan
Band 327,K. H. Scheer,male,a1,1967.0,C3,Roi Danton
Band 327,K. H. Scheer,male,a1,1967.0,C4,Melbar Kasom
Band 327,K. H. Scheer,male,a1,1967.0,C5,Oro Masut
Band 327,K. H. Scheer,male,a1,1967.0,C6,Oberst Merlin Akran
Band 328,William Voltz,male,a1,1967.0,C1,Perry Rhodan
Band 328,William Voltz,male,a1,1967.0,C2,Oberst Merlin Akran
Band 328,William Voltz,male,a1,1967.0,C3,Major Drave Hegmar
Band 328,William Voltz,male,a1,1967.0,C4,Ralf Marten
Band 328,William Voltz,male,a1,1967.0,C5,Roscoe Poindexter
Band 328,William Voltz,male,a1,1967.0,C6,Sergeant DeJohanny
Band 329,H. G. Ewers,male,a1,1967.0,C1,Perry Rhodan
Band 329,H. G. Ewers,male,a1,1967.0,C2,Roi Danton
Band 329,H. G. Ewers,male,a1,1967.0,C3,Tar Szator
Band 329,H. G. Ewers,male,a1,1967.0,C4,Dr. Ralph Artur
Band 329,H. G. Ewers,male,a1,1967.0,C5,Professor Blum
Band 329,H. G. Ewers,male,a1,1967.0,C6,Melbar Kasom
Band 33,Clark Darlton,male,a1,1962.0,C1,Perry Rhodan
Band 33,Clark Darlton,male,a1,1962.0,C2,Reginald Bull
Band 33,Clark Darlton,male,a1,1962.0,C3,Julian Tifflor
Band 33,Clark Darlton,male,a1,1962.0,C4,Humpry Hifield
Band 33,Clark Darlton,male,a1,1962.0,C5,Klaus Eberhardt
Band 33,Clark Darlton,male,a1,1962.0,C6,Mildred Orsons
Band 330,William Voltz,male,a1,1967.0,C1,Heiko Anrath
Band 330,William Voltz,male,a1,1967.0,C2,Reginald Bull
Band 330,William Voltz,male,a1,1967.0,C3,Julian Tifflor
Band 330,William Voltz,male,a1,1967.0,C4,Allan D. Mercant
Band 330,William Voltz,male,a1,1967.0,C5,Mory Rhodan-Abro
Band 330,William Voltz,male,a1,1967.0,C6,Professor Faite Nabore
Band 331,William Voltz,male,a1,1968.0,C1,Croton Manor
Band 331,William Voltz,male,a1,1968.0,C2,Heiko Anrath
Band 331,William Voltz,male,a1,1968.0,C3,Gwydlin Grichert
Band 331,William Voltz,male,a1,1968.0,C4,Setereyns
Band 331,William Voltz,male,a1,1968.0,C5,Caarn und Jook Ahnquork
Band 331,William Voltz,male,a1,1968.0,C6,Reginald Bull
Band 332,H. G. Ewers,male,a1,1968.0,C1,Cronot und Perish Mokart
Band 332,H. G. Ewers,male,a1,1968.0,C2,General Moshe Ifros
Band 332,H. G. Ewers,male,a1,1968.0,C3,Piet van Geldern
Band 332,H. G. Ewers,male,a1,1968.0,C4,Captain Arturo Geraldi
Band 332,H. G. Ewers,male,a1,1968.0,C5,Aser Kin
Band 332,H. G. Ewers,male,a1,1968.0,C6,Einaklos
Band 333,Kurt Mahr,male,a1,1968.0,C1,Reginald Bull
Band 333,Kurt Mahr,male,a1,1968.0,C2,Dr. Abel Waringer
Band 333,Kurt Mahr,male,a1,1968.0,C3,Oberst Don Redhorse
Band 333,Kurt Mahr,male,a1,1968.0,C4,Frizz Eisner
Band 333,Kurt Mahr,male,a1,1968.0,C5,Holl Vincent
Band 333,Kurt Mahr,male,a1,1968.0,C6,Aser Kin
Band 334,William Voltz,male,a1,1968.0,C1,Reginald Bull
Band 334,William Voltz,male,a1,1968.0,C2,Tro Khon
Band 334,William Voltz,male,a1,1968.0,C3,Oberst Don Redhorse
Band 334,William Voltz,male,a1,1968.0,C4,Fellmer Lloyd
Band 334,William Voltz,male,a1,1968.0,C5,Tako Kakuta
Band 334,William Voltz,male,a1,1968.0,C6,Zachary Parral
Band 335,H. G. Ewers,male,a1,1968.0,C1,Cronot und Perish Mokart
Band 335,H. G. Ewers,male,a1,1968.0,C2,Ilja Malume
Band 335,H. G. Ewers,male,a1,1968.0,C3,Einaklos
Band 335,H. G. Ewers,male,a1,1968.0,C4,Rog Fanther
Band 335,H. G. Ewers,male,a1,1968.0,C5,Reginald Bull
Band 336,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 336,Clark Darlton,male,a1,1968.0,C2,Dr. Kydd Sylvester
Band 336,Clark Darlton,male,a1,1968.0,C3,Gucky
Band 336,Clark Darlton,male,a1,1968.0,C4,Ras Tschubai
Band 336,Clark Darlton,male,a1,1968.0,C5,John Marshall
Band 336,Clark Darlton,male,a1,1968.0,C6,Captain Atara Kawinati
Band 337,William Voltz,male,a1,1968.0,C1,Perry Rhodan
Band 337,William Voltz,male,a1,1968.0,C2,Major Tschai Kulu
Band 337,William Voltz,male,a1,1968.0,C3,John Marshall
Band 337,William Voltz,male,a1,1968.0,C4,Gucky
Band 337,William Voltz,male,a1,1968.0,C5,Roscoe Poindexter
Band 337,William Voltz,male,a1,1968.0,C6,Melbar Kasom
Band 338,William Voltz,male,a1,1968.0,C1,Perry Rhodan
Band 338,William Voltz,male,a1,1968.0,C2,Jyll Ahnt Aymar
Band 338,William Voltz,male,a1,1968.0,C3,Atlan
Band 338,William Voltz,male,a1,1968.0,C4,Arkh Trol
Band 338,William Voltz,male,a1,1968.0,C5,Skral Markh
Band 338,William Voltz,male,a1,1968.0,C6,John Marshall
Band 339,H. G. Ewers,male,a1,1968.0,C1,Perry Rhodan
Band 339,H. G. Ewers,male,a1,1968.0,C2,John Marshall
Band 339,H. G. Ewers,male,a1,1968.0,C3,Ras Tschubai
Band 339,H. G. Ewers,male,a1,1968.0,C4,Ralf Marten
Band 339,H. G. Ewers,male,a1,1968.0,C5,Major Tschai Kulu
Band 339,H. G. Ewers,male,a1,1968.0,C6,Atlan
Band 34,Kurt Brand,male,a1,1962.0,C1,Perry Rhodan
Band 34,Kurt Brand,male,a1,1962.0,C2,Reginald Bull
Band 34,Kurt Brand,male,a1,1962.0,C3,genannt Bully
Band 34,Kurt Brand,male,a1,1962.0,C4,Levtan
Band 34,Kurt Brand,male,a1,1962.0,C5,John Marshall
Band 34,Kurt Brand,male,a1,1962.0,C6,Tako Kakuta
Band 340,H. G. Ewers,male,a1,1968.0,C1,Perry Rhodan
Band 340,H. G. Ewers,male,a1,1968.0,C2,John Marshall
Band 340,H. G. Ewers,male,a1,1968.0,C3,der Skoarto
Band 340,H. G. Ewers,male,a1,1968.0,C4,Major Tschai Kulu
Band 340,H. G. Ewers,male,a1,1968.0,C5,Ramdor
Band 340,H. G. Ewers,male,a1,1968.0,C6,Jefferson
Band 341,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 341,Clark Darlton,male,a1,1968.0,C2,Major Bob McCisom
Band 341,Clark Darlton,male,a1,1968.0,C3,Icho Tolot
Band 341,Clark Darlton,male,a1,1968.0,C4,Fancan Teik
Band 341,Clark Darlton,male,a1,1968.0,C5,Gucky
Band 341,Clark Darlton,male,a1,1968.0,C6,Ras Tschubai
Band 342,Kurt Mahr,male,a1,1968.0,C1,Perry Rhodan
Band 342,Kurt Mahr,male,a1,1968.0,C2,Captain Irven Holler
Band 342,Kurt Mahr,male,a1,1968.0,C3,Icho Tolot
Band 342,Kurt Mahr,male,a1,1968.0,C4,Fancan Teik
Band 342,Kurt Mahr,male,a1,1968.0,C5,Der Skoarto
Band 342,Kurt Mahr,male,a1,1968.0,C6,Hinn Hinner
Band 343,William Voltz,male,a1,1968.0,C1,Perry Rhodan
Band 343,William Voltz,male,a1,1968.0,C2,John Marshall
Band 343,William Voltz,male,a1,1968.0,C3,Ras Tschubai
Band 343,William Voltz,male,a1,1968.0,C4,Roi Danton
Band 343,William Voltz,male,a1,1968.0,C5,Icho Tolot
Band 343,William Voltz,male,a1,1968.0,C6,Fancan Teik
Band 344,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 344,Clark Darlton,male,a1,1968.0,C2,Roi Danton
Band 344,Clark Darlton,male,a1,1968.0,C3,John Marshall
Band 344,Clark Darlton,male,a1,1968.0,C4,Ras Tschubai
Band 344,Clark Darlton,male,a1,1968.0,C5,Gucky
Band 344,Clark Darlton,male,a1,1968.0,C6,Agen Thrumb
Band 345,H. G. Ewers,male,a1,1968.0,C1,Perry Rhodan
Band 345,H. G. Ewers,male,a1,1968.0,C2,Agen Thrumb
Band 345,H. G. Ewers,male,a1,1968.0,C3,Roi Danton
Band 345,H. G. Ewers,male,a1,1968.0,C4,Gucky
Band 345,H. G. Ewers,male,a1,1968.0,C5,Ras Tschubai
Band 345,H. G. Ewers,male,a1,1968.0,C6,Tschai Kulu
Band 346,H. G. Ewers,male,a1,1968.0,C1,Perry Rhodan
Band 346,H. G. Ewers,male,a1,1968.0,C2,Atlan
Band 346,H. G. Ewers,male,a1,1968.0,C3,Major Tschai Kulu
Band 346,H. G. Ewers,male,a1,1968.0,C4,Icho Tolot
Band 346,H. G. Ewers,male,a1,1968.0,C5,Fancan Teik
Band 346,H. G. Ewers,male,a1,1968.0,C6,Gucky
Band 347,William Voltz,male,a1,1968.0,C1,Atlan
Band 347,William Voltz,male,a1,1968.0,C2,Perry Rhodan
Band 347,William Voltz,male,a1,1968.0,C3,Roi Danton
Band 347,William Voltz,male,a1,1968.0,C4,John Marshall
Band 347,William Voltz,male,a1,1968.0,C5,Oro Masut
Band 347,William Voltz,male,a1,1968.0,C6,Dr. Josef Lieber
Band 348,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 348,Clark Darlton,male,a1,1968.0,C2,Kibosh Baiwoff
Band 348,Clark Darlton,male,a1,1968.0,C3,Agen Thrumb
Band 348,Clark Darlton,male,a1,1968.0,C4,Icho Tolot
Band 348,Clark Darlton,male,a1,1968.0,C5,Fancan Teik
Band 348,Clark Darlton,male,a1,1968.0,C6,Gucky
Band 349,Kurt Mahr,male,a1,1968.0,C1,Perry Rhodan
Band 349,Kurt Mahr,male,a1,1968.0,C2,Atlan
Band 349,Kurt Mahr,male,a1,1968.0,C3,John Marshall
Band 349,Kurt Mahr,male,a1,1968.0,C4,Kibosh Baiwoff
Band 349,Kurt Mahr,male,a1,1968.0,C5,Agen Thrumb
Band 349,Kurt Mahr,male,a1,1968.0,C6,Melbar Kasom
Band 35,Kurt Mahr,male,a1,1962.0,C1,John Marshall
Band 35,Kurt Mahr,male,a1,1962.0,C2,Tako Kakuta
Band 35,Kurt Mahr,male,a1,1962.0,C3,Kitai Ishibashi
Band 35,Kurt Mahr,male,a1,1962.0,C4,Tama Yokida
Band 35,Kurt Mahr,male,a1,1962.0,C5,Gucky
Band 35,Kurt Mahr,male,a1,1962.0,C6,Vethussar
Band 350,K. H. Scheer,male,a1,1968.0,C1,Reginald Bull
Band 350,K. H. Scheer,male,a1,1968.0,C2,Major Jano Orloff
Band 350,K. H. Scheer,male,a1,1968.0,C3,Leutnant Tim Fegeman
Band 350,K. H. Scheer,male,a1,1968.0,C4,Harl Dephin
Band 350,K. H. Scheer,male,a1,1968.0,C5,Drof Retekin
Band 350,K. H. Scheer,male,a1,1968.0,C6,Amos Rigeler
Band 351,William Voltz,male,a1,1968.0,C1,Reginald Bull
Band 351,William Voltz,male,a1,1968.0,C2,Don Redhorse
Band 351,William Voltz,male,a1,1968.0,C3,Tako Kakuta
Band 351,William Voltz,male,a1,1968.0,C4,Camaron Olek
Band 351,William Voltz,male,a1,1968.0,C5,Tro Khon
Band 352,Hans Kneifel,male,a1,1968.0,C1,Vivier Bontainer
Band 352,Hans Kneifel,male,a1,1968.0,C2,Oomph Amber
Band 352,Hans Kneifel,male,a1,1968.0,C3,John Sanda
Band 352,Hans Kneifel,male,a1,1968.0,C4,Don Gilbert
Band 352,Hans Kneifel,male,a1,1968.0,C5,Savik Roodin
Band 352,Hans Kneifel,male,a1,1968.0,C6,Bill Saunar
Band 353,H. G. Ewers,male,a1,1968.0,C1,Reginald Bull
Band 353,H. G. Ewers,male,a1,1968.0,C2,M. Gatscholkew
Band 353,H. G. Ewers,male,a1,1968.0,C3,Perish Mokart
Band 353,H. G. Ewers,male,a1,1968.0,C4,Pinar Alto
Band 353,H. G. Ewers,male,a1,1968.0,C5,Hisso Rillos
Band 353,H. G. Ewers,male,a1,1968.0,C6,Upper Kisca
Band 354,Clark Darlton,male,a1,1968.0,C1,Reginald Bull
Band 354,Clark Darlton,male,a1,1968.0,C2,Aser Kin
Band 354,Clark Darlton,male,a1,1968.0,C3,Harl Dephin
Band 354,Clark Darlton,male,a1,1968.0,C4,Jumpy
Band 354,Clark Darlton,male,a1,1968.0,C5,Falcon
Band 354,Clark Darlton,male,a1,1968.0,C6,Kelmar
Band 355,William Voltz,male,a1,1968.0,C1,Vito Batabano
Band 355,William Voltz,male,a1,1968.0,C2,Dr. Geoffry Abel Waringer
Band 355,William Voltz,male,a1,1968.0,C3,General Koster Heks
Band 355,William Voltz,male,a1,1968.0,C4,Sequoh von Bet-Hesda
Band 355,William Voltz,male,a1,1968.0,C5,Shazam Leneck
Band 355,William Voltz,male,a1,1968.0,C6,Skormish ot Zel
Band 356,William Voltz,male,a1,1968.0,C1,Tro Khon
Band 356,William Voltz,male,a1,1968.0,C2,Dr. Armond Bysiphere
Band 356,William Voltz,male,a1,1968.0,C3,Dubak Orphon
Band 356,William Voltz,male,a1,1968.0,C4,Hisso Rillos
Band 356,William Voltz,male,a1,1968.0,C5,Pinar Alto
Band 356,William Voltz,male,a1,1968.0,C6,Pera Isigonis
Band 357,H. G. Ewers,male,a1,1968.0,C1,Dr. Armond Bysiphere
Band 357,H. G. Ewers,male,a1,1968.0,C2,Harl Dephin
Band 357,H. G. Ewers,male,a1,1968.0,C3,Camaron Olek
Band 357,H. G. Ewers,male,a1,1968.0,C4,Tro Khon
Band 357,H. G. Ewers,male,a1,1968.0,C5,Rakal und Tronar Woolver
Band 357,H. G. Ewers,male,a1,1968.0,C6,Hisso Rillos
Band 358,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 358,Clark Darlton,male,a1,1968.0,C2,Hisso Rillos
Band 358,Clark Darlton,male,a1,1968.0,C3,Pinar Alto
Band 358,Clark Darlton,male,a1,1968.0,C4,Camaron Olek
Band 358,Clark Darlton,male,a1,1968.0,C5,Tronar und Rakal Woolver
Band 358,Clark Darlton,male,a1,1968.0,C6,Gucky
Band 359,Kurt Mahr,male,a1,1968.0,C1,Don Masters
Band 359,Kurt Mahr,male,a1,1968.0,C2,Major Tschai Kulu
Band 359,Kurt Mahr,male,a1,1968.0,C3,Max Lyman
Band 359,Kurt Mahr,male,a1,1968.0,C4,Poe Kalani
Band 359,Kurt Mahr,male,a1,1968.0,C5,Menc Radeczin
Band 359,Kurt Mahr,male,a1,1968.0,C6,Kibosh Baiwoff
Band 36,Clark Darlton,male,a1,1962.0,C1,John Marshall
Band 36,Clark Darlton,male,a1,1962.0,C2,Tako Kakuta
Band 36,Clark Darlton,male,a1,1962.0,C3,Kitai Ishibashi
Band 36,Clark Darlton,male,a1,1962.0,C4,Tama Yokida
Band 36,Clark Darlton,male,a1,1962.0,C5,Gucky
Band 36,Clark Darlton,male,a1,1962.0,C6,Enzally
Band 360,Hans Kneifel,male,a1,1968.0,C1,Perry Rhodan
Band 360,Hans Kneifel,male,a1,1968.0,C2,Atlan
Band 360,Hans Kneifel,male,a1,1968.0,C3,Roi Danton
Band 360,Hans Kneifel,male,a1,1968.0,C4,Ronald Keller
Band 360,Hans Kneifel,male,a1,1968.0,C5,Eileen Dacran
Band 360,Hans Kneifel,male,a1,1968.0,C6,Dr. Tschu Piao-Teh
Band 361,Clark Darlton,male,a1,1968.0,C1,Atlan
Band 361,Clark Darlton,male,a1,1968.0,C2,Gucky
Band 361,Clark Darlton,male,a1,1968.0,C3,Dr. Armond Bysiphere
Band 361,Clark Darlton,male,a1,1968.0,C4,Major Hole Hohle
Band 361,Clark Darlton,male,a1,1968.0,C5,Harl Dephin
Band 361,Clark Darlton,male,a1,1968.0,C6,Iwan Iwanowitsch Goratschin
Band 362,William Voltz,male,a1,1968.0,C1,Perry Rhodan
Band 362,William Voltz,male,a1,1968.0,C2,Dr. Jean Beriot
Band 362,William Voltz,male,a1,1968.0,C3,Screecher
Band 362,William Voltz,male,a1,1968.0,C4,Gucky
Band 362,William Voltz,male,a1,1968.0,C5,Harl Dephin
Band 362,William Voltz,male,a1,1968.0,C6,Major Hole Hohle
Band 363,H. G. Ewers,male,a1,1968.0,C1,Perry Rhodan
Band 363,H. G. Ewers,male,a1,1968.0,C2,Dr. Armond Bysiphere
Band 363,H. G. Ewers,male,a1,1968.0,C3,Dr. Jean Beriot
Band 363,H. G. Ewers,male,a1,1968.0,C4,Professor Tschu Piao-Teh
Band 363,H. G. Ewers,male,a1,1968.0,C5,Olukh
Band 363,H. G. Ewers,male,a1,1968.0,C6,Ras Tschubai
Band 364,H. G. Ewers,male,a1,1968.0,C1,Chappuy-Kitos
Band 364,H. G. Ewers,male,a1,1968.0,C2,Perry Rhodan
Band 364,H. G. Ewers,male,a1,1968.0,C3,John Marshall
Band 364,H. G. Ewers,male,a1,1968.0,C4,Professor Tschu Piao-Teh
Band 364,H. G. Ewers,male,a1,1968.0,C5,Dr. Jean Beriot
Band 364,H. G. Ewers,male,a1,1968.0,C6,Major Bob McCisom
Band 365,Hans Kneifel,male,a1,1968.0,C1,Perry Rhodan
Band 365,Hans Kneifel,male,a1,1968.0,C2,Roi Danton
Band 365,Hans Kneifel,male,a1,1968.0,C3,Eileen Dacran
Band 365,Hans Kneifel,male,a1,1968.0,C4,Icho Tolot
Band 365,Hans Kneifel,male,a1,1968.0,C5,Fancan Teik
Band 365,Hans Kneifel,male,a1,1968.0,C6,Oberst Merlin Akran
Band 366,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 366,Clark Darlton,male,a1,1968.0,C2,Atlan
Band 366,Clark Darlton,male,a1,1968.0,C3,Eynch Zigulor
Band 366,Clark Darlton,male,a1,1968.0,C4,Captain Rinar Duster
Band 366,Clark Darlton,male,a1,1968.0,C5,Gucky
Band 366,Clark Darlton,male,a1,1968.0,C6,Major Harl Dephin
Band 367,K. H. Scheer,male,a1,1968.0,C1,Perry Rhodan
Band 367,K. H. Scheer,male,a1,1968.0,C2,Atlan
Band 367,K. H. Scheer,male,a1,1968.0,C3,Icho Tolot
Band 367,K. H. Scheer,male,a1,1968.0,C4,Eynch Zigulor
Band 367,K. H. Scheer,male,a1,1968.0,C5,Major Hole Hohle
Band 367,K. H. Scheer,male,a1,1968.0,C6,Baloon Recizan
Band 368,Kurt Mahr,male,a1,1968.0,C1,Perry Rhodan
Band 368,Kurt Mahr,male,a1,1968.0,C2,Leutnant Paol Haines
Band 368,Kurt Mahr,male,a1,1968.0,C3,Mainart
Band 368,Kurt Mahr,male,a1,1968.0,C4,Ofar
Band 368,Kurt Mahr,male,a1,1968.0,C5,Phillip
Band 368,Kurt Mahr,male,a1,1968.0,C6,Major Lansbury
Band 369,Hans Kneifel,male,a1,1968.0,C1,Vivier Bontainer
Band 369,Hans Kneifel,male,a1,1968.0,C2,Oomph Amber
Band 369,Hans Kneifel,male,a1,1968.0,C3,John Sanda
Band 369,Hans Kneifel,male,a1,1968.0,C4,Codiak
Band 369,Hans Kneifel,male,a1,1968.0,C5,Wolff-Rayet
Band 369,Hans Kneifel,male,a1,1968.0,C6,Shelstar
Band 37,Clark Darlton,male,a1,1962.0,C1,Perry Rhodan
Band 37,Clark Darlton,male,a1,1962.0,C2,Reginald Bull
Band 37,Clark Darlton,male,a1,1962.0,C3,genannt Bully
Band 37,Clark Darlton,male,a1,1962.0,C4,Gucky
Band 37,Clark Darlton,male,a1,1962.0,C5,Sergeant Harnahan
Band 37,Clark Darlton,male,a1,1962.0,C6,Borator
Band 370,William Voltz,male,a1,1968.0,C1,Keynz Loopers
Band 370,William Voltz,male,a1,1968.0,C2,Perry Rhodan
Band 370,William Voltz,male,a1,1968.0,C3,Atlan
Band 370,William Voltz,male,a1,1968.0,C4,Heiko Anrath
Band 370,William Voltz,male,a1,1968.0,C5,Major Orlin Raskani
Band 370,William Voltz,male,a1,1968.0,C6,Laury Marten
Band 371,Clark Darlton,male,a1,1968.0,C1,Major Orlin Raskani
Band 371,Clark Darlton,male,a1,1968.0,C2,Tathos von Abessos
Band 371,Clark Darlton,male,a1,1968.0,C3,Gucky
Band 371,Clark Darlton,male,a1,1968.0,C4,Harl Dephin
Band 371,Clark Darlton,male,a1,1968.0,C5,Thuma Morbote
Band 371,Clark Darlton,male,a1,1968.0,C6,Captain Fang-Lu
Band 372,Hans Kneifel,male,a1,1968.0,C1,Oberstleutnant Vivier Bontainer
Band 372,Hans Kneifel,male,a1,1968.0,C2,Perry Rhodan
Band 372,Hans Kneifel,male,a1,1968.0,C3,Icho Tolot
Band 372,Hans Kneifel,male,a1,1968.0,C4,John Sanda
Band 372,Hans Kneifel,male,a1,1968.0,C5,Oomph Amber
Band 372,Hans Kneifel,male,a1,1968.0,C6,Major Roune Mareaux
Band 373,Hans Kneifel,male,a1,1968.0,C1,Perry Rhodan
Band 373,Hans Kneifel,male,a1,1968.0,C2,Vivier Bontainer
Band 373,Hans Kneifel,male,a1,1968.0,C3,John Sanda
Band 373,Hans Kneifel,male,a1,1968.0,C4,Waxo Khana
Band 373,Hans Kneifel,male,a1,1968.0,C5,Dr. Geoffry Abel Waringer
Band 373,Hans Kneifel,male,a1,1968.0,C6,Dr. Armond Bysiphere
Band 374,H. G. Ewers,male,a1,1968.0,C1,Perry Rhodan
Band 374,H. G. Ewers,male,a1,1968.0,C2,Kantor Chiarini
Band 374,H. G. Ewers,male,a1,1968.0,C3,Oberst Yulsman Kirkpatrick
Band 374,H. G. Ewers,male,a1,1968.0,C4,Betty Toufry
Band 374,H. G. Ewers,male,a1,1968.0,C5,Leutnant Ambros Sulihac
Band 374,H. G. Ewers,male,a1,1968.0,C6,Grek-1 genannt „Fürst Hydrogen“
Band 375,H. G. Ewers,male,a1,1968.0,C1,Kantor Chiarini
Band 375,H. G. Ewers,male,a1,1968.0,C2,Robis R. Spaaktrin
Band 375,H. G. Ewers,male,a1,1968.0,C3,General Tan Tschubaik
Band 375,H. G. Ewers,male,a1,1968.0,C4,Betty Toufry
Band 375,H. G. Ewers,male,a1,1968.0,C5,Lodum
Band 375,H. G. Ewers,male,a1,1968.0,C6,Nashed Plant
Band 376,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 376,Clark Darlton,male,a1,1968.0,C2,Oberst Merlin Akran
Band 376,Clark Darlton,male,a1,1968.0,C3,Major Longline
Band 376,Clark Darlton,male,a1,1968.0,C4,Gucky
Band 376,Clark Darlton,male,a1,1968.0,C5,Atlan
Band 376,Clark Darlton,male,a1,1968.0,C6,Reginald Bull
Band 377,William Voltz,male,a1,1968.0,C1,Perry Rhodan
Band 377,William Voltz,male,a1,1968.0,C2,Paladin I
Band 377,William Voltz,male,a1,1968.0,C3,Professor Dr. Sergej Chuzijew
Band 377,William Voltz,male,a1,1968.0,C4,Atlan
Band 377,William Voltz,male,a1,1968.0,C5,Riyollon
Band 377,William Voltz,male,a1,1968.0,C6,Broynlaar
Band 378,William Voltz,male,a1,1968.0,C1,Perry Rhodan
Band 378,William Voltz,male,a1,1968.0,C2,Professor Dr. Sergej Chuzijew
Band 378,William Voltz,male,a1,1968.0,C3,Gucky
Band 378,William Voltz,male,a1,1968.0,C4,Atlan
Band 378,William Voltz,male,a1,1968.0,C5,Oberst Merlin Akran
Band 378,William Voltz,male,a1,1968.0,C6,Regon
Band 379,Kurt Mahr,male,a1,1968.0,C1,Perry Rhodan
Band 379,Kurt Mahr,male,a1,1968.0,C2,Major Kolmar Wynn
Band 379,Kurt Mahr,male,a1,1968.0,C3,Captain Sy Laffitte
Band 379,Kurt Mahr,male,a1,1968.0,C4,Leutnant Bannister „Opal“ Flagg
Band 379,Kurt Mahr,male,a1,1968.0,C5,Leutnant Eys Mendell
Band 379,Kurt Mahr,male,a1,1968.0,C6,Leutnant Jem Fuquah
Band 38,Kurt Mahr,male,a1,1962.0,C1,Perry Rhodan
Band 38,Kurt Mahr,male,a1,1962.0,C2,Reginald Bull
Band 38,Kurt Mahr,male,a1,1962.0,C3,Crest
Band 38,Kurt Mahr,male,a1,1962.0,C4,Thora
Band 38,Kurt Mahr,male,a1,1962.0,C5,Tako Kakuta
Band 38,Kurt Mahr,male,a1,1962.0,C6,Novaal
Band 380,Clark Darlton,male,a1,1968.0,C1,Perry Rhodan
Band 380,Clark Darlton,male,a1,1968.0,C2,Tako Kakuta
